Company_ID,Establishment_Year,Tech_Readiness_Level,Company_Structure,IT_Budget_USD,Small_Branch_Offices,International_Branches,Days_Since_Last_Contract,Mnt_Cloud_Infrastructure,Mnt_CRM_Software,Mnt_ERP_Systems,Mnt_Cybersecurity,Mnt_Collaboration_Tools,Mnt_AI_Data_Analytics,Num_Discounted_Contracts,Num_SelfService_Contracts,Num_Partner_Reseller_Contracts,Num_Direct_Sales_Contracts,Num_B2B_Portal_Visits_Month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,SLA_Breach_Complaints,Response,Mnt_Total_Enterprise_Spend,AI_Spending_Ratio,Partnership_Years,Macro_Cluster,Macro_Cluster_Name,Final_Segment
6977,1974,3,0,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,1921,0.0192507804370447,14,2,Large Enterprise,Large Enterprise - Cloud Focus
6289,1951,2,0,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,185,0.1935483870967742,13,1,Mid-Market Enterprise,Mid-Market Enterprise
4168,1966,3,1,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,433,0.0898617511520737,13,0,Small Business (SMEs),Small Business (SMEs)
8397,1951,3,2,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,34,0.3142857142857143,12,0,Small Business (SMEs),Small Business (SMEs)
9284,1958,3,0,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,907,0.0903083700440528,13,1,Mid-Market Enterprise,Mid-Market Enterprise
6237,1966,0,1,7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,416,0.697841726618705,13,0,Small Business (SMEs),Small Business (SMEs)
3130,1964,3,1,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,44,0.2222222222222222,13,0,Small Business (SMEs),Small Business (SMEs)
1619,1956,3,2,90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,1588,0.0106985525487728,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
1990,1974,0,1,63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,1797,0.0205784204671857,14,2,Large Enterprise,Large Enterprise - Cloud Focus
5513,1966,3,0,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,40,0.024390243902439,14,0,Small Business (SMEs),Small Business (SMEs)
269,1963,0,1,46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,1143,0.1066433566433566,14,1,Mid-Market Enterprise,Mid-Market Enterprise
8093,1969,2,2,79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,914,0.0185792349726775,12,2,Large Enterprise,Large Enterprise - Cloud Focus
10513,1992,3,0,63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,1502,0.0465735196274118,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
10177,1954,3,4,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,1338,0.1120238984316654,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
2549,1983,0,0,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,27,0.0357142857142857,13,0,Small Business (SMEs),Small Business (SMEs)
5782,1982,1,0,58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,763,0.0549738219895288,13,1,Mid-Market Enterprise,Mid-Market Enterprise
10057,1951,3,1,72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,1331,0.1148648648648648,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
10307,1956,3,2,50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,525,0.0646387832699619,13,1,Mid-Market Enterprise,Mid-Market Enterprise
8566,1961,0,0,32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,9,0.1,12,0,Small Business (SMEs),Small Business (SMEs)
2415,1962,3,0,62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,953,0.0639412997903564,12,1,Mid-Market Enterprise,Mid-Market Enterprise
5684,1971,2,4,44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,68,0.0434782608695652,13,0,Small Business (SMEs),Small Business (SMEs)
8334,1971,2,1,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,131,0.0909090909090909,13,0,Small Business (SMEs),Small Business (SMEs)
9166,1968,3,2,63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,882,0.1834654586636466,13,1,Mid-Market Enterprise,Mid-Market Enterprise
1440,1978,1,0,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,1149,0.2017391304347826,14,1,Mid-Market Enterprise,Mid-Market Enterprise
78,1969,3,2,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,37,0.2368421052631578,13,0,Small Business (SMEs),Small Business (SMEs)
5441,1965,0,3,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,388,0.1285347043701799,13,1,Mid-Market Enterprise,Mid-Market Enterprise
5302,1986,3,0,78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,1428,0.1161651504548635,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
4687,1958,2,2,80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,1633,0.0563035495716034,13,2,Large Enterprise,Large Enterprise - Cloud Focus
1087,1975,2,0,22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,173,0.2758620689655172,13,0,Small Business (SMEs),Small Business (SMEs)
6859,1987,3,1,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,99,0.09,13,0,Small Business (SMEs),Small Business (SMEs)
9860,1959,3,0,44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,215,0.1435185185185185,13,0,Small Business (SMEs),Small Business (SMEs)
7129,1962,0,2,54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,929,0.0376344086021505,13,1,Mid-Market Enterprise,Mid-Market Enterprise
5866,1974,3,0,48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,219,0.1545454545454545,12,0,Small Business (SMEs),Small Business (SMEs)
10521,1977,3,2,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,174,0.1257142857142857,13,1,Mid-Market Enterprise,Mid-Market Enterprise
7393,1978,3,0,41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,92,0.032258064516129,14,0,Small Business (SMEs),Small Business (SMEs)
7849,1970,0,2,80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,1052,0.0626780626780626,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
332,1957,3,2,47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,275,0.072463768115942,13,0,Small Business (SMEs),Small Business (SMEs)
9847,1955,1,2,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,587,0.3265306122448979,14,1,Mid-Market Enterprise,Mid-Market Enterprise
531,1954,0,4,57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,1662,0.105832832230908,14,2,Large Enterprise,Large Enterprise - Cloud Focus
9576,1982,0,0,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,159,0.04375,13,0,Small Business (SMEs),Small Business (SMEs)
6906,1953,2,3,84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,1024,0.0702439024390244,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
7419,1968,2,4,27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,35,0.0833333333333333,12,0,Small Business (SMEs),Small Business (SMEs)
3170,1957,2,0,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,1042,0.0814956855225311,13,1,Mid-Market Enterprise,Mid-Market Enterprise
8527,1965,2,0,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,395,0.0277777777777777,13,1,Mid-Market Enterprise,Mid-Market Enterprise
7872,1975,0,2,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,557,0.1129032258064516,14,1,Mid-Market Enterprise,Mid-Market Enterprise
9931,1963,0,2,4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,9,0.1,12,0,Small Business (SMEs),Small Business (SMEs)
10595,1990,3,2,30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,69,0.2285714285714285,13,0,Small Business (SMEs),Small Business (SMEs)
4609,1966,0,2,57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,486,0.082135523613963,12,1,Mid-Market Enterprise,Mid-Market Enterprise
5010,1988,3,1,25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,34,0.2571428571428571,12,0,Small Business (SMEs),Small Business (SMEs)
4427,1995,1,1,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,1365,0.0490483162518301,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
11148,1975,3,0,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,13,0.1428571428571428,13,0,Small Business (SMEs),Small Business (SMEs)
1168,1978,0,2,72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,1401,0.0378031383737517,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
9595,1961,3,0,64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,1574,0.019047619047619,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
10163,1984,0,1,82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,1323,0.0287009063444108,13,2,Large Enterprise,Large Enterprise - Cloud Focus
2886,1971,2,4,74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,1217,0.0098522167487684,13,2,Large Enterprise,Large Enterprise - Cloud Focus
6710,1951,2,1,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,103,0.125,14,1,Mid-Market Enterprise,Mid-Market Enterprise
5316,1976,2,0,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,84,0.2117647058823529,13,0,Small Business (SMEs),Small Business (SMEs)
9029,1972,0,2,70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,1536,0.0188679245283018,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
521,1985,3,0,54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,581,0.1666666666666666,14,1,Mid-Market Enterprise,Mid-Market Enterprise
1459,1966,0,2,69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,928,0.0279870828848223,14,1,Mid-Market Enterprise,Mid-Market Enterprise
10241,1975,1,4,11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,14,0.4,13,0,Small Business (SMEs),Small Business (SMEs)
1630,1979,3,1,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,424,0.0635294117647058,13,1,Mid-Market Enterprise,Mid-Market Enterprise
3254,1971,3,2,70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,960,0.0551508844953173,13,1,Mid-Market Enterprise,Mid-Market Enterprise
9064,1982,3,2,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,1555,0.0610539845758354,14,2,Large Enterprise,Large Enterprise - Cloud Focus
3678,1973,3,3,60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,656,0.0898021308980213,14,1,Mid-Market Enterprise,Mid-Market Enterprise
4227,1968,2,0,32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,55,0.1428571428571428,13,0,Small Business (SMEs),Small Business (SMEs)
9467,1984,3,1,34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,20,0.0952380952380952,12,0,Small Business (SMEs),Small Business (SMEs)
8486,1971,2,0,30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,367,0.0543478260869565,14,0,Small Business (SMEs),Small Business (SMEs)
2186,1977,1,0,82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,2257,0.0810451727192205,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
3286,1967,0,4,26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,42,0.1860465116279069,12,0,Small Business (SMEs),Small Business (SMEs)
8602,1964,3,4,69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,1049,0.0542857142857142,13,1,Mid-Market Enterprise,Mid-Market Enterprise
3722,1972,3,1,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,48,0.1632653061224489,12,0,Small Business (SMEs),Small Business (SMEs)
6715,1948,0,1,60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,685,0.0379008746355685,13,1,Mid-Market Enterprise,Mid-Market Enterprise
4796,1952,3,4,49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,39,0.0,12,0,Small Business (SMEs),Small Business (SMEs)
9612,1987,1,1,23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,43,0.3636363636363636,12,0,Small Business (SMEs),Small Business (SMEs)
3766,1959,2,3,33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,835,0.2619617224880383,14,0,Small Business (SMEs),Small Business (SMEs)
1399,1958,3,2,72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,1515,0.1339050131926121,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
1570,1951,0,0,69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,1039,0.0548076923076923,13,1,Mid-Market Enterprise,Mid-Market Enterprise
3426,1975,3,4,70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,1596,0.0288040075140889,13,2,Large Enterprise,Large Enterprise - Cloud Focus
3074,1984,0,2,70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,1828,0.018042646254784,14,2,Large Enterprise,Large Enterprise - Cloud Focus
8341,1969,0,2,30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,34,0.3428571428571428,12,0,Small Business (SMEs),Small Business (SMEs)
5180,1968,0,4,50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,149,0.0266666666666666,12,0,Small Business (SMEs),Small Business (SMEs)
6461,1969,2,1,62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,946,0.1140443505807814,13,1,Mid-Market Enterprise,Mid-Market Enterprise
7679,1985,0,1,30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,28,0.0,12,0,Small Business (SMEs),Small Business (SMEs)
10702,1984,3,1,52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,450,0.0266075388026607,14,1,Mid-Market Enterprise,Mid-Market Enterprise
7505,1957,0,2,44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,46,0.2978723404255319,12,0,Small Business (SMEs),Small Business (SMEs)
5113,1971,0,4,86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,1702,0.0205519671168526,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
10858,1975,3,0,76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,820,0.0365408038976857,13,1,Mid-Market Enterprise,Mid-Market Enterprise
2961,1982,3,2,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,382,0.0704960835509138,13,0,Small Business (SMEs),Small Business (SMEs)
2747,1988,0,2,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2126,0.080865068171133,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
3010,1989,2,0,88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,2069,0.0739130434782608,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
5790,1985,3,2,31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,72,0.0684931506849315,13,0,Small Business (SMEs),Small Business (SMEs)
6892,1968,3,4,61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,732,0.0381991814461118,12,1,Mid-Market Enterprise,Mid-Market Enterprise
1743,1974,3,1,69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,801,0.0536159600997506,12,1,Mid-Market Enterprise,Mid-Market Enterprise
3578,1949,3,4,49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,236,0.0632911392405063,13,0,Small Business (SMEs),Small Business (SMEs)
8462,1978,4,0,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,80,0.4444444444444444,14,0,Small Business (SMEs),Small Business (SMEs)
5558,1954,0,1,90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,1685,0.0468564650059312,12,2,Large Enterprise,Large Enterprise - Cloud Focus
4619,1945,0,1,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,277,0.0107913669064748,12,1,Mid-Market Enterprise,Mid-Market Enterprise
8780,1950,0,0,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,507,0.0275590551181102,13,1,Mid-Market Enterprise,Mid-Market Enterprise
10789,1964,0,2,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,68,0.0579710144927536,13,0,Small Business (SMEs),Small Business (SMEs)
10779,1983,3,1,22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,49,0.22,12,0,Small Business (SMEs),Small Business (SMEs)
5896,1987,2,2,73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,397,0.0276381909547738,12,1,Mid-Market Enterprise,Mid-Market Enterprise
2337,1971,3,4,29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,39,0.05,13,0,Small Business (SMEs),Small Business (SMEs)
10951,1968,3,2,45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,306,0.0293159609120521,12,0,Small Business (SMEs),Small Business (SMEs)
544,1954,3,2,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,976,0.0542476970317297,13,1,Mid-Market Enterprise,Mid-Market Enterprise
17,1971,0,2,60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,1028,0.0738581146744412,13,1,Mid-Market Enterprise,Mid-Market Enterprise
10680,1986,3,0,33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,70,0.0845070422535211,12,0,Small Business (SMEs),Small Business (SMEs)
3265,1959,3,2,35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,46,0.1063829787234042,13,0,Small Business (SMEs),Small Business (SMEs)
5623,1980,2,2,31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,51,0.3653846153846153,13,0,Small Business (SMEs),Small Business (SMEs)
5832,1960,1,0,92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,1263,0.0221518987341772,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
5544,1970,3,1,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,1490,0.0717639168343393,14,2,Large Enterprise,Large Enterprise - Cloud Focus
6417,1971,2,0,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,1564,0.0095846645367412,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
5831,1967,3,2,77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,1815,0.073237885462555,14,2,Large Enterprise,Large Enterprise - Cloud Focus
7101,1963,0,3,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,1198,0.1451209341117598,13,1,Mid-Market Enterprise,Mid-Market Enterprise
10176,1968,3,1,57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,416,0.328537170263789,14,1,Mid-Market Enterprise,Mid-Market Enterprise
2326,1990,3,2,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,85,0.2093023255813953,13,0,Small Business (SMEs),Small Business (SMEs)
4385,1981,0,1,36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,47,0.1458333333333333,13,0,Small Business (SMEs),Small Business (SMEs)
2929,1976,3,1,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,137,0.1304347826086956,13,0,Small Business (SMEs),Small Business (SMEs)
10686,1965,0,0,34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,21,0.0909090909090909,14,0,Small Business (SMEs),Small Business (SMEs)
2546,1977,1,1,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,70,0.323943661971831,12,0,Small Business (SMEs),Small Business (SMEs)
3283,1972,1,2,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,909,0.2032967032967033,12,1,Mid-Market Enterprise,Mid-Market Enterprise
3138,1956,3,1,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,1676,0.0161001788908765,14,2,Large Enterprise,Large Enterprise - Cloud Focus
4994,1943,2,1,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,1735,0.0190092165898617,13,2,Large Enterprise,Large Enterprise - Cloud Focus
7966,1959,3,1,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,1191,0.0184563758389261,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
3112,1977,2,2,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,24,0.2,13,0,Small Business (SMEs),Small Business (SMEs)
10872,1969,0,2,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,1182,0.0287404902789518,14,1,Mid-Market Enterprise,Mid-Market Enterprise
2181,1970,3,2,70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,1280,0.0210772833723653,13,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
1867,1957,3,1,64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,1336,0.0807778608825729,14,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
1518,1965,2,2,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,749,0.1213333333333333,13,1,Mid-Market Enterprise,Mid-Market Enterprise
5734,1974,0,2,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,91,0.0108695652173913,13,1,Mid-Market Enterprise,Mid-Market Enterprise
2878,1947,0,2,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,414,0.1662650602409638,13,1,Mid-Market Enterprise,Mid-Market Enterprise
1458,1982,2,2,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,44,0.1777777777777777,12,0,Small Business (SMEs),Small Business (SMEs)
7007,1968,2,2,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,63,0.28125,12,0,Small Business (SMEs),Small Business (SMEs)
6200,1951,3,2,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,901,0.1108647450110864,13,1,Mid-Market Enterprise,Mid-Market Enterprise
1403,1975,1,0,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,38,0.0769230769230769,14,0,Small Business (SMEs),Small Business (SMEs)
4827,1956,0,1,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,455,0.0175438596491228,13,1,Mid-Market Enterprise,Mid-Market Enterprise
6250,1949,0,3,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,775,0.0,14,1,Mid-Market Enterprise,Mid-Market Enterprise
9291,1959,2,2,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,15,0.0625,12,0,Small Business (SMEs),Small Business (SMEs)
2478,1973,3,2,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,38,0.1025641025641025,13,0,Small Business (SMEs),Small Business (SMEs)
1139,1984,0,2,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,1512,0.0740251156642432,12,2,Large Enterprise,Large Enterprise - Cloud Focus
5138,1950,3,0,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,43,0.0909090909090909,13,0,Small Business (SMEs),Small Business (SMEs)
5393,1977,3,1,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,42,0.1395348837209302,14,0,Small Business (SMEs),Small Business (SMEs)
10413,1984,3,2,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,1089,0.2055045871559633,12,2,Large Enterprise,Large Enterprise - ERP & Cyber Focus
