Company_ID,Establishment_Year,Tech_Readiness_Level,Company_Structure,IT_Budget_USD,Small_Branch_Offices,International_Branches,Days_Since_Last_Contract,Mnt_Cloud_Infrastructure,Mnt_CRM_Software,Mnt_ERP_Systems,Mnt_Cybersecurity,Mnt_Collaboration_Tools,Mnt_AI_Data_Analytics,Num_Discounted_Contracts,Num_SelfService_Contracts,Num_Partner_Reseller_Contracts,Num_Direct_Sales_Contracts,Num_B2B_Portal_Visits_Month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,SLA_Breach_Complaints,Response,Mnt_Total_Enterprise_Spend,AI_Spending_Ratio,Partnership_Years,Macro_Cluster,Macro_Cluster_Name,Final_Segment,Probability_To_Buy,Campaign
9370,1945,0,2,65846.0,0,0,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,1120,0.0722569134701159,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
1491,1965,1,0,71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,559,0.3071428571428571,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
8026,1952,3,2,62998.0,0,1,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,463,0.125,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9597,1969,3,2,73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,725,0.1790633608815427,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
6637,1988,3,1,66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,1117,0.110912343470483,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10562,1946,2,2,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,1033,0.1363636363636363,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7300,1952,3,4,69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,535,0.0727611940298507,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
291,1970,3,2,72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,981,0.1181262729124236,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4391,1968,2,4,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,0.1441144114411441,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
1672,1974,0,0,65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,461,0.1428571428571428,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10983,1952,3,0,75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,930,0.079484425349087,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9478,1985,3,1,66503.0,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,401,0.1243781094527363,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
1802,1971,3,2,64795.0,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,680,0.1130690161527166,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
6202,1960,3,0,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,1005,0.1580516898608349,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7683,1968,2,2,70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,787,0.098984771573604,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
238,1967,1,0,67309.0,1,1,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,1082,0.087719298245614,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7851,1949,3,3,70165.0,0,0,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0,926,0.1316073354908306,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4607,1959,3,0,71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,777,0.0964010282776349,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4437,1962,3,2,65316.0,1,1,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,260,0.1455938697318007,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
2453,1960,3,0,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,819,0.1207317073170731,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
6583,1955,1,2,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,981,0.1089613034623217,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3856,1960,3,0,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,1005,0.1580516898608349,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10928,1958,3,0,66886.0,0,1,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,599,0.2433333333333333,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9204,1970,3,3,66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,1029,0.1368932038834951,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3197,1980,3,2,77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,670,0.0879284649776453,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9937,1979,3,1,70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,576,0.1577123050259965,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
2891,1963,3,4,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,928,0.1657696447793326,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10142,1976,0,4,66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,689,0.1130434782608695,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7279,1969,0,0,69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,1044,0.0641148325358851,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9384,1978,3,2,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,606,0.1795716639209225,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3870,1978,1,0,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,1006,0.0883813306852035,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4508,1952,3,1,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,833,0.2721822541966426,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10582,1979,3,2,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,758,0.1185770750988142,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3900,1972,3,2,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,0.074025974025974,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9904,1956,3,2,71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,1043,0.1350574712643678,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
5519,1956,3,0,64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,797,0.169172932330827,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7922,1951,0,1,64950.0,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,966,0.0651499482936918,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4843,1952,3,1,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,833,0.2721822541966426,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
8957,1952,1,1,64831.0,1,1,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,1120,0.1284567350579839,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
8405,1979,3,4,68274.0,1,1,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,305,0.1503267973856209,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7646,1989,3,1,64449.0,1,0,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,805,0.086848635235732,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10473,1956,0,3,78028.0,0,1,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,528,0.0718336483931947,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
8952,1953,2,2,65569.0,0,1,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,859,0.0813953488372093,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3535,1965,3,1,66294.0,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,967,0.1208677685950413,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
1509,1958,0,0,84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,523,0.1545801526717557,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4944,1959,3,0,71367.0,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,777,0.0964010282776349,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4756,1952,1,4,63998.0,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,1168,0.0958083832335329,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3412,1951,2,2,67381.0,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,957,0.0730688935281837,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
819,1945,3,3,63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,1103,0.1213768115942029,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10660,1957,2,2,66726.0,1,1,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,438,0.1070615034168565,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
6283,1968,2,4,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,0.1441144114411441,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
961,1972,3,2,74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,860,0.0824622531939605,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
5011,1963,3,4,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,928,0.1657696447793326,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9094,1955,1,2,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,587,0.3265306122448979,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
810,1975,3,2,74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,641,0.0996884735202492,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10476,1958,3,2,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,251,0.119047619047619,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3421,1968,2,4,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,0.1441144114411441,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9958,1972,3,2,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,0.074025974025974,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7000,1972,1,1,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,817,0.3007334963325183,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
25,1958,3,2,65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,1115,0.1370967741935483,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7787,1960,3,0,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,819,0.1207317073170731,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
591,1957,3,3,66033.0,0,1,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,677,0.0958702064896755,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7725,1965,1,2,76800.0,0,0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,641,0.1261682242990654,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
2793,1976,0,4,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,1034,0.1285024154589372,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4608,1987,3,4,81361.0,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,1,778,0.0975609756097561,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10711,1945,3,2,69755.0,0,0,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,894,0.1039106145251396,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3091,1981,1,0,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,823,0.0679611650485436,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
6457,1976,3,4,64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,902,0.0719822812846068,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3433,1955,1,2,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,981,0.1089613034623217,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7732,1978,3,2,64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,745,0.0697050938337801,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7881,1946,2,2,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,1033,0.1363636363636363,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
5847,1969,3,4,69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,882,0.1687429218573046,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
5883,1972,3,2,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,664,0.0902255639097744,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
2118,1964,1,2,62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,622,0.0947030497592295,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
762,1981,1,0,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,823,0.0679611650485436,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9166,1968,3,2,63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,882,0.1834654586636466,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
9847,1955,1,2,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,587,0.3265306122448979,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3170,1957,2,0,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,1042,0.0814956855225311,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
6461,1969,2,1,62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,946,0.1140443505807814,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3283,1972,1,2,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,909,0.2032967032967033,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
1518,1965,2,2,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,749,0.1213333333333333,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
2878,1947,0,2,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,414,0.1662650602409638,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
6200,1951,3,2,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,901,0.1108647450110864,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10676,1982,3,2,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,1173,0.1235093696763202,14,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
8925,1965,2,2,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,1012,0.087857847976308,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
7165,1972,3,0,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,823,0.1128640776699029,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
176,1980,1,1,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,331,0.2018072289156626,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3799,1955,3,2,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,868,0.1645569620253164,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
1071,1976,0,4,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,1034,0.1285024154589372,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
123,1951,3,3,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,993,0.107645875251509,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
10281,1970,3,4,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,602,0.0895522388059701,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
3107,1976,3,0,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,350,0.1196581196581196,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
4478,1979,3,2,63777.0,1,1,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0,653,0.0810397553516819,13,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
8235,1956,2,0,69245.0,0,1,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,0,843,0.0722748815165876,12,1,Mid-Market Enterprise,Mid-Market Enterprise,0.648936170212766,AcceptedCmp3
2795,1958,2,1,30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,13,0.3571428571428571,13,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
6340,1985,3,1,29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,26,0.4074074074074074,13,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
4099,1972,3,2,30675.0,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,62,0.3333333333333333,14,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
6354,1984,3,0,15345.0,1,0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,47,0.3958333333333333,14,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
9081,1988,3,1,20518.0,1,0,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,25,0.3461538461538461,12,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
5300,1973,2,2,38961.0,1,0,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,70,0.3380281690140845,13,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
9135,1950,3,0,27203.0,1,1,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,64,0.3692307692307692,14,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
6424,1977,3,0,33178.0,1,0,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,49,0.32,12,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
49,1970,3,1,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,25,0.3461538461538461,12,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
1176,1973,3,2,26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,25,0.3461538461538461,13,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
8140,1973,3,0,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,95,0.375,13,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
2518,1986,1,0,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,30,0.3225806451612903,13,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
3887,1970,3,1,27242.0,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,106,0.3644859813084112,14,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
8079,1982,3,2,22448.0,1,0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,55,0.3214285714285714,12,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
10790,1985,0,2,18169.0,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,21,0.3181818181818182,13,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
10398,1981,1,1,24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,31,0.375,14,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
1744,1965,4,1,23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,54,0.3636363636363636,13,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
8812,1979,1,4,13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,48,0.3469387755102041,13,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
10691,1960,2,2,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,43,0.4545454545454545,13,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
10067,1976,1,0,25176.0,1,1,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,13,0.3571428571428571,13,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
4973,1970,3,1,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,25,0.3461538461538461,12,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
2715,1966,2,4,29435.0,1,1,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,180,0.3535911602209944,14,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
7600,1992,4,1,15253.0,1,0,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,29,0.4333333333333333,13,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
10084,1972,3,2,24434.0,2,0,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,50,0.3333333333333333,12,0,Small Business (SMEs),Small Business (SMEs),0.9454057850711959,AcceptedCmp3
5346,1973,1,2,23559.0,1,0,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,79,0.2875,13,0,Small Business (SMEs),Small Business (SMEs),0.921917808219178,AcceptedCmp3
4472,1970,0,4,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,57,0.3103448275862069,12,0,Small Business (SMEs),Small Business (SMEs),0.921917808219178,AcceptedCmp3
